Table Names;response_date;user_id;nps_rating
mobile.csv;31.12.2020;47273;4
mobile.csv;23.10.2020;39778;8
mobile.csv;21.10.2020;40151;7
mobile.csv;21.12.2020;27719;7
mobile.csv;04.12.2020;33250;10
mobile.csv;17.11.2020;33623;7
mobile.csv;03.12.2020;34747;8
mobile.csv;25.11.2020;16996;0
mobile.csv;15.10.2020;12337;9
mobile.csv;22.11.2020;29061;7
mobile.csv;11.11.2020;32864;7
mobile.csv;02.11.2020;40587;7
mobile.csv;07.12.2020;35642;8
mobile.csv;03.10.2020;16535;7
mobile.csv;07.12.2020;19412;5
mobile.csv;03.11.2020;33140;5
mobile.csv;02.10.2020;26820;5
mobile.csv;13.11.2020;13880;7
mobile.csv;22.11.2020;37358;7
mobile.csv;07.11.2020;21508;5
mobile.csv;03.11.2020;40580;8
mobile.csv;17.11.2020;32548;7
mobile.csv;28.10.2020;39771;9
mobile.csv;19.12.2020;10157;10
mobile.csv;03.12.2020;37013;6
mobile.csv;29.11.2020;48722;6
mobile.csv;29.12.2020;38233;8
mobile.csv;18.10.2020;34482;9
mobile.csv;05.10.2020;30049;7
mobile.csv;10.11.2020;27216;1
mobile.csv;29.10.2020;47558;5
mobile.csv;27.11.2020;16346;6
mobile.csv;26.12.2020;10064;5
mobile.csv;15.11.2020;18486;5
mobile.csv;29.11.2020;19269;7
mobile.csv;23.10.2020;17578;8
mobile.csv;10.11.2020;33870;7
mobile.csv;27.10.2020;20640;7
mobile.csv;24.10.2020;26917;5
mobile.csv;07.10.2020;39321;4
mobile.csv;02.10.2020;29051;7
mobile.csv;28.12.2020;42729;9
mobile.csv;19.10.2020;19535;10
mobile.csv;07.10.2020;44719;7
mobile.csv;11.11.2020;29167;1
mobile.csv;09.10.2020;19946;8
mobile.csv;11.10.2020;20935;1
mobile.csv;15.10.2020;15200;1
mobile.csv;22.11.2020;46483;10
mobile.csv;28.12.2020;14971;10
mobile.csv;15.11.2020;25006;8
mobile.csv;27.10.2020;42687;7
mobile.csv;27.11.2020;25322;8
mobile.csv;21.10.2020;44523;3
mobile.csv;05.10.2020;22177;7
mobile.csv;05.12.2020;36999;4
mobile.csv;01.12.2020;14601;2
mobile.csv;03.11.2020;12444;7
mobile.csv;24.10.2020;41530;9
mobile.csv;02.11.2020;12346;2
mobile.csv;12.12.2020;40376;7
mobile.csv;22.10.2020;25555;5
mobile.csv;07.11.2020;14360;9
mobile.csv;13.11.2020;26785;8
mobile.csv;26.10.2020;32360;9
mobile.csv;28.12.2020;49390;6
mobile.csv;23.12.2020;11641;7
mobile.csv;13.12.2020;13209;8
mobile.csv;17.12.2020;42497;7
mobile.csv;10.11.2020;42524;3
mobile.csv;10.12.2020;23141;7
mobile.csv;04.11.2020;37861;5
mobile.csv;23.12.2020;11772;5
mobile.csv;01.10.2020;33351;1
mobile.csv;02.12.2020;13874;10
mobile.csv;23.11.2020;11759;8
mobile.csv;13.11.2020;22666;9
mobile.csv;05.10.2020;39590;10
mobile.csv;29.10.2020;14017;7
mobile.csv;16.11.2020;47291;8
mobile.csv;17.12.2020;10307;3
mobile.csv;14.12.2020;36494;9
mobile.csv;21.12.2020;30159;9
mobile.csv;04.10.2020;17040;8
mobile.csv;09.11.2020;29145;1
mobile.csv;07.11.2020;11605;1
mobile.csv;14.10.2020;34225;8
mobile.csv;03.11.2020;35875;7
mobile.csv;23.10.2020;30733;10
mobile.csv;05.11.2020;31084;6
mobile.csv;29.10.2020;47802;2
mobile.csv;22.12.2020;38812;7
mobile.csv;22.12.2020;40513;2
mobile.csv;21.12.2020;47694;1
mobile.csv;06.12.2020;23992;7
mobile.csv;15.10.2020;40938;8
mobile.csv;15.11.2020;19294;7
mobile.csv;20.11.2020;17284;9
mobile.csv;15.11.2020;31828;7
mobile.csv;26.11.2020;49178;3
mobile.csv;10.11.2020;41896;5
mobile.csv;30.10.2020;24048;1
mobile.csv;20.12.2020;24954;7
mobile.csv;13.11.2020;21690;7
mobile.csv;10.11.2020;45009;5
mobile.csv;07.10.2020;23271;5
mobile.csv;23.12.2020;33520;7
mobile.csv;03.10.2020;32346;3
mobile.csv;06.12.2020;30348;9
mobile.csv;25.10.2020;13979;1
mobile.csv;30.10.2020;11511;9
mobile.csv;31.12.2020;19287;7
mobile.csv;20.11.2020;35546;6
mobile.csv;26.11.2020;15180;4
mobile.csv;27.10.2020;23285;1
mobile.csv;16.11.2020;29418;10
mobile.csv;26.10.2020;17637;9
mobile.csv;11.11.2020;47710;1
mobile.csv;05.11.2020;34278;10
mobile.csv;26.12.2020;21428;7
mobile.csv;20.11.2020;26127;8
mobile.csv;24.10.2020;26941;10
mobile.csv;22.12.2020;11980;6
mobile.csv;18.10.2020;15584;7
mobile.csv;25.10.2020;11327;7
mobile.csv;10.11.2020;15596;4
mobile.csv;02.10.2020;27696;9
mobile.csv;27.12.2020;48335;8
mobile.csv;10.12.2020;43278;6
mobile.csv;10.12.2020;40535;8
mobile.csv;20.10.2020;31529;5
mobile.csv;28.11.2020;20292;7
mobile.csv;01.11.2020;39463;7
mobile.csv;11.12.2020;34154;7
mobile.csv;30.11.2020;16804;10
mobile.csv;20.11.2020;25712;9
mobile.csv;08.11.2020;27063;7
mobile.csv;03.12.2020;38493;9
mobile.csv;17.10.2020;19861;8
mobile.csv;21.10.2020;35836;8
mobile.csv;18.12.2020;44449;10
mobile.csv;04.11.2020;12313;10
mobile.csv;28.10.2020;24242;8
mobile.csv;11.10.2020;47448;9
mobile.csv;18.10.2020;12190;7
mobile.csv;20.11.2020;31834;7
mobile.csv;14.11.2020;19351;7
mobile.csv;23.10.2020;24661;5
mobile.csv;02.12.2020;27121;7
mobile.csv;29.10.2020;41738;5
mobile.csv;03.11.2020;25238;10
mobile.csv;24.11.2020;14138;6
mobile.csv;29.12.2020;14402;10
mobile.csv;04.12.2020;41885;7
mobile.csv;06.12.2020;39789;9
mobile.csv;28.10.2020;13968;7
mobile.csv;17.11.2020;49916;7
mobile.csv;01.10.2020;33693;7
mobile.csv;19.12.2020;11893;9
mobile.csv;22.12.2020;29932;8
mobile.csv;11.10.2020;40288;5
mobile.csv;12.11.2020;41541;7
mobile.csv;05.11.2020;23321;5
mobile.csv;02.11.2020;13800;9
mobile.csv;21.10.2020;43926;2
mobile.csv;08.11.2020;15451;9
mobile.csv;11.10.2020;40467;5
mobile.csv;22.10.2020;20979;7
mobile.csv;06.10.2020;22061;0
mobile.csv;26.12.2020;31158;5
mobile.csv;12.10.2020;49627;2
mobile.csv;22.10.2020;41889;7
mobile.csv;16.12.2020;11402;7
mobile.csv;28.10.2020;32046;6
mobile.csv;28.12.2020;16730;10
mobile.csv;09.11.2020;37533;7
mobile.csv;12.10.2020;33608;8
mobile.csv;30.12.2020;14060;7
mobile.csv;29.12.2020;19691;5
mobile.csv;03.11.2020;47878;0
mobile.csv;11.10.2020;49987;1
mobile.csv;01.11.2020;32134;4
mobile.csv;21.12.2020;49347;6
mobile.csv;21.10.2020;42577;10
mobile.csv;29.12.2020;10186;4
mobile.csv;09.10.2020;18624;7
mobile.csv;09.10.2020;26044;8
mobile.csv;21.10.2020;37393;1
mobile.csv;18.12.2020;20075;7
mobile.csv;27.11.2020;28927;2
mobile.csv;03.10.2020;19771;6
mobile.csv;27.10.2020;39455;9
mobile.csv;01.10.2020;22834;10
mobile.csv;14.11.2020;45961;9
mobile.csv;09.10.2020;46545;7
mobile.csv;13.11.2020;37594;9
mobile.csv;23.10.2020;21754;4
mobile.csv;26.10.2020;31944;6
mobile.csv;08.12.2020;28503;3
mobile.csv;24.12.2020;40371;7
mobile.csv;02.12.2020;36092;7
mobile.csv;29.11.2020;32417;8
mobile.csv;26.10.2020;20058;9
mobile.csv;03.11.2020;46658;5
mobile.csv;30.12.2020;13911;10
mobile.csv;21.11.2020;17884;7
mobile.csv;12.10.2020;11182;6
mobile.csv;05.10.2020;25237;0
mobile.csv;02.11.2020;19116;7
mobile.csv;09.11.2020;33616;9
mobile.csv;02.12.2020;28188;1
mobile.csv;19.10.2020;25610;8
mobile.csv;01.12.2020;35201;7
mobile.csv;30.10.2020;47670;9
mobile.csv;04.10.2020;37969;10
mobile.csv;01.12.2020;21337;7
mobile.csv;08.12.2020;22914;10
mobile.csv;18.11.2020;34541;7
mobile.csv;09.12.2020;34346;6
mobile.csv;29.11.2020;16875;7
mobile.csv;13.10.2020;39131;6
mobile.csv;19.12.2020;42072;3
mobile.csv;08.12.2020;22803;8
mobile.csv;05.12.2020;17514;7
mobile.csv;03.10.2020;18494;7
mobile.csv;03.10.2020;22187;6
mobile.csv;01.10.2020;48750;5
mobile.csv;03.12.2020;31854;10
mobile.csv;31.10.2020;31063;7
mobile.csv;31.12.2020;28351;5
mobile.csv;11.11.2020;13337;1
mobile.csv;02.10.2020;49163;7
mobile.csv;09.11.2020;39057;2
mobile.csv;26.11.2020;23061;7
mobile.csv;08.11.2020;19149;6
mobile.csv;18.11.2020;49982;7
mobile.csv;01.11.2020;20224;7
mobile.csv;27.12.2020;16982;1
mobile.csv;05.12.2020;35746;5
mobile.csv;24.10.2020;11780;7
mobile.csv;09.12.2020;14952;8
mobile.csv;03.11.2020;25422;0
mobile.csv;15.11.2020;32730;9
mobile.csv;07.11.2020;41985;7
mobile.csv;24.12.2020;40493;4
mobile.csv;21.12.2020;29872;8
mobile.csv;21.12.2020;46514;8
mobile.csv;09.10.2020;18901;7
mobile.csv;10.12.2020;34515;9
mobile.csv;11.10.2020;16979;9
mobile.csv;24.10.2020;19049;7
mobile.csv;21.10.2020;32581;6
mobile.csv;24.11.2020;34490;0
mobile.csv;03.11.2020;25979;9
mobile.csv;14.10.2020;18584;8
mobile.csv;26.12.2020;19278;7
mobile.csv;28.10.2020;10165;9
mobile.csv;01.11.2020;37245;7
mobile.csv;29.12.2020;41569;6
mobile.csv;05.12.2020;36214;7
mobile.csv;04.12.2020;48162;6
mobile.csv;23.10.2020;21892;2
mobile.csv;09.10.2020;43904;7
mobile.csv;19.10.2020;37845;10
mobile.csv;04.10.2020;12929;0
mobile.csv;01.10.2020;34050;4
mobile.csv;22.10.2020;17778;8
mobile.csv;24.12.2020;23642;4
mobile.csv;01.11.2020;27410;8
mobile.csv;25.11.2020;18608;5
mobile.csv;02.10.2020;28884;10
mobile.csv;06.12.2020;29088;1
mobile.csv;18.11.2020;12594;7
mobile.csv;01.10.2020;17925;7
mobile.csv;26.10.2020;30628;9
mobile.csv;05.11.2020;10730;7
mobile.csv;20.12.2020;23108;7
mobile.csv;12.11.2020;35813;9
mobile.csv;30.10.2020;24129;7
mobile.csv;26.10.2020;21310;8
mobile.csv;07.12.2020;41564;7
mobile.csv;02.10.2020;45793;5
mobile.csv;07.11.2020;42772;8
mobile.csv;05.10.2020;49618;9
mobile.csv;15.10.2020;49646;6
mobile.csv;30.11.2020;31554;10
mobile.csv;13.10.2020;25785;9
mobile.csv;15.11.2020;27453;7
mobile.csv;13.11.2020;38916;7
mobile.csv;04.11.2020;26480;4
mobile.csv;17.12.2020;37273;7
mobile.csv;11.12.2020;18412;8
mobile.csv;21.12.2020;38804;8
mobile.csv;15.12.2020;21510;10
mobile.csv;13.12.2020;33472;1
mobile.csv;10.12.2020;35939;7
mobile.csv;04.12.2020;15714;6
mobile.csv;25.10.2020;17536;8
mobile.csv;03.10.2020;47025;7
mobile.csv;29.10.2020;43892;7
mobile.csv;12.10.2020;41131;0
mobile.csv;10.10.2020;10494;5
mobile.csv;14.11.2020;21307;9
mobile.csv;11.12.2020;40174;7
mobile.csv;17.11.2020;30499;3
mobile.csv;06.10.2020;34912;8
mobile.csv;20.12.2020;10505;7
mobile.csv;20.10.2020;19131;7
mobile.csv;27.12.2020;34524;7
mobile.csv;07.12.2020;17915;10
mobile.csv;20.12.2020;15062;8
mobile.csv;05.12.2020;44482;10
mobile.csv;21.12.2020;19186;10
mobile.csv;08.12.2020;49170;7
mobile.csv;31.12.2020;38958;7
mobile.csv;27.12.2020;31586;3
mobile.csv;29.12.2020;27775;8
mobile.csv;24.10.2020;26123;5
mobile.csv;27.12.2020;41539;4
mobile.csv;01.11.2020;44540;5
mobile.csv;22.11.2020;23422;6
mobile.csv;20.12.2020;48713;2
mobile.csv;21.10.2020;33617;1
mobile.csv;30.12.2020;46670;0
mobile.csv;25.11.2020;48563;4
mobile.csv;04.11.2020;30486;9
mobile.csv;01.10.2020;44154;7
mobile.csv;29.12.2020;49529;3
mobile.csv;24.12.2020;23671;7
mobile.csv;28.11.2020;39954;7
mobile.csv;19.12.2020;21098;7
mobile.csv;23.12.2020;14919;7
web.csv;23.10.2020;44903;9
web.csv;15.10.2020;43303;10
web.csv;22.11.2020;18075;10
web.csv;10.10.2020;26419;9
web.csv;03.11.2020;36838;1
web.csv;26.10.2020;26791;9
web.csv;07.11.2020;40965;7
web.csv;12.10.2020;38637;7
web.csv;01.10.2020;40253;7
web.csv;18.10.2020;38595;6
web.csv;13.11.2020;20789;9
web.csv;05.11.2020;47574;6
web.csv;21.12.2020;22354;10
web.csv;09.11.2020;37394;10
web.csv;14.12.2020;10512;7
web.csv;19.10.2020;36350;7
web.csv;11.10.2020;18303;7
web.csv;16.10.2020;35882;9
web.csv;29.11.2020;25736;8
web.csv;26.10.2020;42443;10
web.csv;24.11.2020;49756;10
web.csv;20.10.2020;39571;9
web.csv;19.10.2020;16082;9
web.csv;11.10.2020;24835;7
web.csv;09.11.2020;11189;10
web.csv;19.10.2020;21036;5
web.csv;16.10.2020;11031;7
web.csv;30.10.2020;33251;9
web.csv;16.10.2020;33877;6
web.csv;19.11.2020;41199;10
web.csv;18.12.2020;16771;7
web.csv;09.12.2020;27302;6
web.csv;18.10.2020;36714;10
web.csv;09.12.2020;36375;7
web.csv;26.12.2020;40457;7
web.csv;31.12.2020;18140;7
web.csv;26.10.2020;28009;7
web.csv;02.12.2020;20626;2
web.csv;06.10.2020;24824;6
web.csv;12.12.2020;19041;2
web.csv;15.10.2020;16803;10
web.csv;18.12.2020;10470;3
web.csv;21.11.2020;28142;4
web.csv;26.11.2020;25145;9
web.csv;08.11.2020;45248;7
web.csv;17.12.2020;18738;7
web.csv;16.10.2020;24475;10
web.csv;05.10.2020;26993;7
web.csv;23.12.2020;28411;10
web.csv;27.10.2020;43126;7
web.csv;31.12.2020;35058;7
web.csv;30.10.2020;22589;7
web.csv;05.12.2020;49393;4
web.csv;05.10.2020;25597;7
web.csv;09.12.2020;26179;7
web.csv;07.11.2020;18359;10
web.csv;23.10.2020;31852;9
web.csv;27.10.2020;23316;6
web.csv;28.11.2020;26983;2
web.csv;17.11.2020;23462;7
web.csv;22.10.2020;33512;7
web.csv;04.12.2020;48622;9
web.csv;17.10.2020;37156;9
web.csv;25.10.2020;16244;7
web.csv;02.11.2020;31802;6
web.csv;26.10.2020;21272;9
web.csv;20.12.2020;40229;9
web.csv;14.11.2020;40057;9
web.csv;15.11.2020;43597;7
web.csv;24.10.2020;35065;10
web.csv;17.12.2020;38495;7
web.csv;04.10.2020;44163;7
web.csv;09.10.2020;19945;9
web.csv;02.10.2020;49220;9
web.csv;30.10.2020;21486;7
web.csv;20.10.2020;39880;7
web.csv;11.12.2020;17458;7
web.csv;26.11.2020;39607;9
web.csv;13.10.2020;21465;7
web.csv;31.10.2020;20344;6
web.csv;18.10.2020;22052;7
web.csv;22.12.2020;49531;10
web.csv;05.12.2020;17770;6
web.csv;10.12.2020;45691;9
web.csv;03.10.2020;29640;10
web.csv;17.11.2020;42386;7
web.csv;26.11.2020;41040;7
web.csv;10.12.2020;31143;7
web.csv;17.11.2020;24543;1
web.csv;21.11.2020;31040;9
web.csv;08.11.2020;20238;9
web.csv;15.11.2020;32359;7
web.csv;12.12.2020;33758;9
web.csv;07.12.2020;20005;9
web.csv;01.11.2020;44330;10
web.csv;09.11.2020;49604;9
web.csv;07.10.2020;40516;7
web.csv;28.10.2020;39616;9
web.csv;12.10.2020;19144;2
web.csv;15.10.2020;22343;6
web.csv;10.12.2020;49476;1
web.csv;27.10.2020;14157;9
web.csv;30.10.2020;18209;7
web.csv;15.12.2020;27285;7
web.csv;25.10.2020;45149;9
web.csv;16.11.2020;26294;8
web.csv;10.11.2020;30267;9
web.csv;25.12.2020;42947;10
web.csv;21.11.2020;22279;9
web.csv;06.11.2020;40040;7
web.csv;17.11.2020;26027;7
web.csv;03.10.2020;37249;7
web.csv;17.10.2020;22137;5
web.csv;27.12.2020;29278;8
web.csv;27.12.2020;15168;1
web.csv;04.12.2020;27843;9
web.csv;11.10.2020;12599;7
web.csv;25.11.2020;14944;9
web.csv;02.12.2020;23129;10
web.csv;05.11.2020;21244;6
web.csv;03.12.2020;15163;10
web.csv;25.10.2020;44415;8
web.csv;30.12.2020;42431;2
web.csv;12.11.2020;33918;7
web.csv;23.12.2020;32844;3
web.csv;16.12.2020;18437;6
web.csv;25.12.2020;15182;6
web.csv;17.11.2020;20534;7
web.csv;16.11.2020;27496;7
web.csv;29.10.2020;21654;10
web.csv;30.10.2020;20603;4
web.csv;02.12.2020;49686;10
web.csv;29.10.2020;16392;9
web.csv;16.10.2020;10895;10
web.csv;24.12.2020;17698;9
web.csv;20.12.2020;45555;7
web.csv;03.11.2020;22183;3
web.csv;24.12.2020;21676;9
web.csv;19.11.2020;28155;10
web.csv;22.10.2020;42952;9
web.csv;03.11.2020;38005;10
web.csv;26.10.2020;14453;10
web.csv;30.11.2020;17557;10
web.csv;12.11.2020;48699;9
web.csv;21.11.2020;40232;6
web.csv;09.10.2020;16921;5
web.csv;02.10.2020;15437;7
web.csv;01.11.2020;47970;3
web.csv;10.11.2020;13098;7
web.csv;14.10.2020;31100;10
web.csv;11.12.2020;22586;8
web.csv;07.12.2020;25064;7
web.csv;02.10.2020;40060;10
web.csv;24.10.2020;35759;7
web.csv;22.10.2020;37730;9
web.csv;10.12.2020;41772;9
web.csv;22.12.2020;31239;7
web.csv;13.10.2020;25546;7
web.csv;26.12.2020;13445;9
web.csv;25.11.2020;41574;9
web.csv;01.12.2020;15895;7
web.csv;19.11.2020;49485;2
web.csv;06.11.2020;34190;7
web.csv;01.11.2020;22683;5
web.csv;02.10.2020;40972;4
web.csv;19.12.2020;44444;9
web.csv;04.11.2020;23716;7
web.csv;18.12.2020;25591;7
web.csv;08.12.2020;19917;10
web.csv;17.10.2020;11131;7
web.csv;21.12.2020;40308;10
web.csv;26.12.2020;29021;7
web.csv;14.11.2020;30650;10
web.csv;24.12.2020;25490;10
web.csv;10.12.2020;39870;9
web.csv;10.12.2020;19997;10
web.csv;29.11.2020;46854;7
web.csv;01.11.2020;28881;6
web.csv;27.10.2020;42754;8
web.csv;14.10.2020;41410;8
web.csv;25.12.2020;16001;8
web.csv;12.10.2020;25182;9
web.csv;27.12.2020;46406;2
web.csv;27.12.2020;14422;10
web.csv;17.11.2020;29856;10
web.csv;30.11.2020;29865;9
web.csv;01.11.2020;10295;7
web.csv;17.10.2020;44202;10
web.csv;29.12.2020;16356;4
web.csv;03.12.2020;43349;10
web.csv;29.11.2020;48434;9
web.csv;15.12.2020;33111;7
web.csv;28.11.2020;49305;10
web.csv;12.12.2020;49123;7
web.csv;01.10.2020;43482;7
web.csv;26.10.2020;13294;7
web.csv;13.12.2020;40575;7
web.csv;04.12.2020;23326;9
web.csv;17.11.2020;12503;6
web.csv;16.10.2020;40650;7
web.csv;27.10.2020;32736;7
web.csv;25.12.2020;20914;7
web.csv;07.11.2020;26773;10
web.csv;29.11.2020;35848;7
web.csv;01.11.2020;37223;9
web.csv;01.10.2020;12784;6
web.csv;30.11.2020;48368;10
web.csv;20.10.2020;47418;6
web.csv;11.11.2020;34693;7
web.csv;18.12.2020;16226;6
web.csv;17.12.2020;19160;1
web.csv;04.11.2020;30212;7
web.csv;20.11.2020;30371;9
web.csv;18.12.2020;33999;10
web.csv;20.10.2020;10932;8
web.csv;22.10.2020;31732;7
web.csv;10.12.2020;31639;7
web.csv;29.12.2020;40459;6
web.csv;08.11.2020;23535;7
web.csv;13.11.2020;46733;9
web.csv;17.11.2020;23067;8
web.csv;06.10.2020;12156;6
web.csv;30.12.2020;15503;9
web.csv;23.10.2020;27510;7
web.csv;12.12.2020;29755;10
web.csv;11.12.2020;40531;10
web.csv;11.10.2020;26576;7
web.csv;20.11.2020;45860;10
web.csv;20.12.2020;26486;10
web.csv;20.10.2020;36924;7
web.csv;19.11.2020;49048;7
web.csv;07.11.2020;38748;9
web.csv;20.12.2020;29010;0
web.csv;11.10.2020;26286;10
web.csv;22.12.2020;23705;5
web.csv;16.12.2020;21933;10
web.csv;03.10.2020;30372;7
web.csv;05.10.2020;20711;1
web.csv;25.12.2020;38815;7
web.csv;25.10.2020;31406;7
web.csv;20.12.2020;23854;9
web.csv;17.12.2020;49725;1
web.csv;12.12.2020;23222;10
web.csv;31.12.2020;14641;10
web.csv;28.12.2020;27617;2
web.csv;08.10.2020;49207;9
web.csv;19.12.2020;30245;7
web.csv;23.12.2020;34554;10
web.csv;02.10.2020;12872;7
web.csv;01.11.2020;49555;10
web.csv;24.11.2020;22120;7
web.csv;25.12.2020;22291;10
web.csv;21.12.2020;39966;9
web.csv;19.12.2020;41920;2
web.csv;30.10.2020;36152;7
web.csv;20.12.2020;16567;9
web.csv;28.11.2020;23268;7
web.csv;18.12.2020;30544;7
web.csv;16.12.2020;19481;9
web.csv;18.10.2020;27985;10
web.csv;18.11.2020;21966;7
web.csv;25.10.2020;46026;9
web.csv;13.11.2020;19465;9
web.csv;21.12.2020;11705;9
web.csv;07.11.2020;26741;7
web.csv;18.12.2020;29403;10
web.csv;20.11.2020;16762;10
web.csv;08.12.2020;41932;4
web.csv;02.10.2020;21776;1
web.csv;29.12.2020;43879;8
web.csv;08.11.2020;32299;9
web.csv;28.12.2020;16386;9
web.csv;29.10.2020;40290;10
web.csv;22.12.2020;27370;9
web.csv;14.11.2020;13033;9
web.csv;19.11.2020;32113;1
web.csv;31.10.2020;22732;10
web.csv;10.12.2020;31282;9
web.csv;22.12.2020;27090;9
web.csv;16.11.2020;40456;7
web.csv;08.10.2020;17257;7
web.csv;13.11.2020;17714;9
web.csv;26.11.2020;27515;7
web.csv;09.11.2020;39425;10
web.csv;30.11.2020;44721;5
web.csv;05.11.2020;45787;6
web.csv;04.10.2020;44974;7
web.csv;11.12.2020;22447;10
web.csv;26.10.2020;23685;1
web.csv;06.12.2020;19078;10
web.csv;27.12.2020;49159;7
web.csv;29.11.2020;13406;3
web.csv;15.12.2020;33410;7
web.csv;12.11.2020;23828;7
web.csv;04.10.2020;34788;7
web.csv;14.12.2020;29793;2
web.csv;04.11.2020;48923;9
web.csv;14.11.2020;12927;1
web.csv;20.11.2020;28030;9
web.csv;10.12.2020;28074;7
web.csv;09.10.2020;28871;3
web.csv;14.12.2020;48520;9
web.csv;14.12.2020;25031;10
web.csv;18.12.2020;33109;7
web.csv;30.11.2020;36741;10
web.csv;27.12.2020;34838;9
web.csv;30.11.2020;27764;9
web.csv;04.12.2020;20672;5
web.csv;01.11.2020;49706;7
web.csv;08.12.2020;42053;1
web.csv;08.12.2020;30335;9
web.csv;01.11.2020;31945;1
web.csv;26.12.2020;44570;9
web.csv;28.11.2020;40171;9
web.csv;09.11.2020;31799;7
web.csv;03.10.2020;45706;10
web.csv;02.10.2020;23529;7
web.csv;02.10.2020;32173;7
web.csv;06.12.2020;17551;7
web.csv;09.12.2020;12242;7
web.csv;20.12.2020;36369;9
web.csv;08.11.2020;18514;10
web.csv;29.11.2020;14505;7
web.csv;22.10.2020;34158;6
web.csv;25.10.2020;15452;7
web.csv;23.11.2020;32279;7
web.csv;17.11.2020;32051;9
web.csv;29.10.2020;25796;7
web.csv;02.10.2020;49798;7
web.csv;01.11.2020;12608;6
web.csv;24.12.2020;17617;10
web.csv;19.12.2020;30818;8
web.csv;27.10.2020;32919;9
web.csv;17.10.2020;33685;9
web.csv;28.10.2020;24247;9
web.csv;28.11.2020;46864;8
web.csv;13.12.2020;36168;7
web.csv;19.12.2020;29242;10
web.csv;04.12.2020;49053;7
web.csv;05.10.2020;38276;10
web.csv;13.11.2020;40132;7
web.csv;22.12.2020;11122;7
web.csv;14.10.2020;36179;10
web.csv;28.12.2020;42703;6
web.csv;10.12.2020;35088;10
web.csv;29.11.2020;32200;4
web.csv;23.11.2020;31076;5
web.csv;20.12.2020;39376;9
web.csv;25.10.2020;11051;10
web.csv;20.10.2020;10732;9
web.csv;06.11.2020;16884;7
web.csv;27.12.2020;15518;10
web.csv;08.10.2020;10980;7
web.csv;23.12.2020;17043;10
web.csv;12.10.2020;47024;10
web.csv;04.10.2020;44629;10
web.csv;20.12.2020;37711;9
web.csv;25.12.2020;12247;7
web.csv;03.11.2020;35478;9
web.csv;15.12.2020;28787;5
web.csv;06.12.2020;18385;10
web.csv;12.12.2020;28992;7
web.csv;03.12.2020;11801;4
web.csv;29.12.2020;35241;7
web.csv;04.10.2020;39038;2
web.csv;09.10.2020;21684;10
web.csv;13.12.2020;40760;7
web.csv;23.12.2020;12748;7
web.csv;03.10.2020;47788;5
web.csv;03.10.2020;12731;9
web.csv;05.10.2020;42936;10
web.csv;07.11.2020;22001;9
web.csv;27.10.2020;38353;10
web.csv;30.12.2020;34819;9
web.csv;18.11.2020;26960;5
web.csv;17.12.2020;17251;6
web.csv;14.12.2020;35769;9
web.csv;27.10.2020;36602;10
web.csv;10.12.2020;18910;3
web.csv;11.11.2020;12664;7
web.csv;29.11.2020;39796;7
web.csv;29.10.2020;11292;9
web.csv;30.11.2020;10497;10
web.csv;14.12.2020;38181;7
web.csv;09.12.2020;42180;7
web.csv;05.11.2020;31694;7
web.csv;21.10.2020;27288;10
web.csv;13.11.2020;36260;2
web.csv;03.12.2020;32133;10
web.csv;24.11.2020;33264;4
web.csv;27.12.2020;49177;7
web.csv;09.11.2020;18972;10
web.csv;29.10.2020;24429;7
web.csv;22.11.2020;31454;7
web.csv;20.11.2020;42938;7
web.csv;05.11.2020;45892;9
web.csv;07.10.2020;47541;10
web.csv;26.11.2020;42155;7
web.csv;03.12.2020;24842;6
web.csv;09.12.2020;18087;10
web.csv;01.12.2020;15249;1
web.csv;23.11.2020;41014;9
web.csv;09.12.2020;42031;9
web.csv;22.10.2020;10690;2
web.csv;26.12.2020;18434;7
web.csv;18.10.2020;16089;7
web.csv;30.12.2020;35574;9
web.csv;25.11.2020;44779;9
web.csv;14.10.2020;33520;10
web.csv;16.10.2020;24484;9
web.csv;26.11.2020;35581;0
web.csv;08.11.2020;21580;6
web.csv;31.12.2020;35128;6
web.csv;29.10.2020;35536;10
web.csv;10.10.2020;12739;10
web.csv;30.10.2020;27034;7
web.csv;09.10.2020;24918;9
web.csv;09.11.2020;38240;9
web.csv;16.10.2020;24568;8
web.csv;25.12.2020;20815;10
web.csv;25.10.2020;25464;7
web.csv;01.10.2020;39783;4
web.csv;22.10.2020;42568;10
web.csv;18.11.2020;34937;7
web.csv;05.12.2020;44651;7
web.csv;08.11.2020;35563;4
web.csv;02.10.2020;32353;10
web.csv;18.11.2020;44335;9
web.csv;25.11.2020;27430;8
web.csv;01.11.2020;29609;10
web.csv;24.12.2020;47307;7
web.csv;26.12.2020;39619;9
web.csv;17.11.2020;19204;7
web.csv;14.12.2020;38642;7
web.csv;18.12.2020;37015;9
web.csv;21.12.2020;20596;7
web.csv;02.12.2020;18645;7
web.csv;21.12.2020;49868;9
web.csv;15.10.2020;10706;10
web.csv;02.10.2020;17956;7
web.csv;03.10.2020;31707;7
web.csv;11.12.2020;10872;10
web.csv;18.12.2020;15565;10
web.csv;26.10.2020;41226;7
web.csv;30.11.2020;26651;9
web.csv;06.12.2020;16761;7
web.csv;27.10.2020;26066;3
web.csv;18.12.2020;30803;7
web.csv;08.11.2020;48230;10
web.csv;15.10.2020;21989;7
web.csv;10.12.2020;40770;9
